t,theta_sol,theta_dot_sol,theta_ddot_sol,theta_e_sol,theta_e_dot_sol,theta_e_ddot_sol,theta_d_sol,theta_d_dot_sol,theta_d_ddot_sol
49.56086714841579,-3.109997071263013,4.334700288922248,13.927808467531804,2.731613334187912,-3.8657544508751878,-6.317526085757267,-0.3783837370751014,0.46894583804706,7.610282381774536
49.594219010561424,-2.9583491764843006,4.740685307338196,10.695861796981204,2.5998058199651584,-4.020958332565154,-3.2813961224610515,-0.35854335651914215,0.7197269747730417,7.4144656745201525
49.62757087270706,-2.794665388166472,5.064614838183638,8.960583271826941,2.4642023261147545,-4.102000966959449,-1.823258995166368,-0.3304630620517176,0.9626138712241893,7.137324276660574
49.6609227348527,-2.620934966707933,5.350061965673335,8.288625104966302,2.326484117643421,-4.155119514495192,-1.506727124097218,-0.294450849064512,1.1949424511781432,6.781897980869084
49.69427459699833,-2.4379138846639545,5.624691007775853,8.268934989828765,2.1870121714037167,-4.210526561716711,-1.9168497513571863,-0.2509017132602376,1.4141644460591416,6.352085238471577
49.72762645914397,-2.2456616484908474,5.9062028966114895,8.679072392450095,2.0453683303019816,-4.288327551290217,-2.826471992707,-0.20029331818886564,1.6178753453212722,5.852600399743096
49.760978321289606,-2.043723631304416,6.208100871256093,9.492645620010071,1.9005428752529143,-4.404260101218256,-4.203723614895392,-0.1431807560515017,1.8038407700378372,5.28892200511468
49.79433018343524,-1.8311659816467338,6.545702718720582,10.87073817516699,1.7509755224095906,-4.575681738297802,-6.203505480717228,-0.08019045923714319,1.9700209804227804,4.667232694449762
49.82768204558088,-1.6064325118044314,6.943901802485312,13.227326022022313,1.5944191824314462,-4.829308554009699,-9.232974628533485,-0.01201332937298516,2.114593248475613,3.9943513934888273
49.861033907726515,-1.3670521782410772,7.424106373891552,15.73116366088951,1.4276550189893897,-5.1881345235337495,-12.453505139620097,0.060602840748312514,2.235971850357802,3.2776585212694145
49.89438576987215,-1.1098851272760801,8.027330182475993,21.18805673692365,1.2467466965217338,-5.69450472325837,-18.66304169805307,0.13686156924565374,2.3328254592176223,2.525015038870577
49.92773763201779,-0.8285249576106585,8.915925867557926,34.01772885575612,1.0444513788774255,-6.5118341198667595,-32.273052628364596,0.21592642126676695,2.4040917476911656,1.7446762273915193
49.961089494163424,-0.5074897431741452,10.512464234805574,67.63413494363448,0.8044199264992435,-8.063475194890943,-66.68893380275867,0.2969301833250984,2.44898903991463,0.9452011408758159
49.99444135630906,-0.10612447811345266,14.034616021905062,152.38414720382687,0.4851088533419852,-11.567591136661395,-152.248788476489,0.37898437522853257,2.467024885243668,0.13535872733785162
50.0277932184547,0.4590643060498167,19.90907521620557,158.57029433445317,0.0021246892194193845,-17.451073756565545,-159.24626268685893,0.46118899526923607,2.4580014596400224,-0.6759683524057539
50.06114508060033,1.187145568575974,23.047531520445027,34.73013983410222,-0.6445031767897579,-20.62551378496388,-36.21002098725564,0.5426423917862162,2.4220177354811487,-1.4798811531534177
50.09449694274597,1.9574937468884288,22.61076254259121,-63.800577557452186,-1.3350425940635868,-20.251294146597797,61.533015505106455,0.6224511528248421,2.3594683959934133,-2.2675620523457285
50.127848804891606,2.651520461294906,18.195119439753842,-205.8870439247054,-1.9517805558744337,-15.924079933538161,202.85667245958714,0.6997399054204724,2.2710395062156796,-3.030371465118268
50.16120066703724,3.1309872068782507,10.560698226069597,-209.3807582959124,-2.3573262898550253,-8.402997238093493,205.6208156893466,0.7736609170232255,2.1577009879761055,-3.7599426065657773
50.19455252918288,3.386083015594937,5.2670659026112165,-114.38529067929524,-2.5426796218425896,-3.2463699211920547,109.93701741746084,0.8434033937523477,2.0206959814191623,-4.448273261834395
50.227904391328515,3.5089646684205884,2.3682321478992123,-65.88789664422163,-2.6007622949274505,-0.5067049381294979,60.80008308675143,0.9082023734931378,1.8615272097697144,-5.087813557470197
50.26125625347415,3.5562159017696864,0.5914741537252135,-43.34488325274339,-2.588868785476307,1.090466343165963,37.67333448143062,0.9673471162933798,1.6819404968911764,-5.671548771312763
50.29460811561979,3.554384500723119,-0.634964947114026,-31.321031655633128,-2.534195600692457,2.11887056553645,25.12795538298547,1.020188900030662,1.483905618422424,-6.193076272647658
50.327959977765424,3.517306991193198,-1.5497147073422364,-24.03994506201733,-2.4511588553490045,2.8193094038690822,17.393269313313745,1.0661481358441933,1.2695946965268459,-6.646675748703586
50.36131183991106,3.4532105856413406,-2.2648269358003406,-19.16095806210921,-2.3484898603544955,3.306185311026984,12.13358611488101,1.1047207252868452,1.0413583752266435,-7.027371947228199
50.3946637020567,3.3677441935695716,-2.8423941238927872,-15.629856733911947,-2.2322606041002584,3.644094161534824,8.298867486958349,1.1354835894693132,0.8017000376420368,-7.330989246953598
50.42801556420233,3.264736854658107,-3.3189329245782275,-13.132939019288823,-2.106637545107143,3.8721812725073943,5.578741561883561,1.158099309550964,0.553248347929167,-7.554197457405263
50.46136742634797,3.1470813899616705,-3.727497819739645,-11.506138197123207,-1.9747615622831427,4.026226238827352,3.8115898514203685,1.1723198276785278,0.29872841908770675,-7.694548345702838
50.494719288493606,3.0165431206623685,-4.0950517393348145,-10.665381737523791,-1.8385539528830563,4.13598366221623,2.9148792478109824,1.177989167779312,0.040931922881415395,-7.750502489712809
50.52807115063924,2.8741093534045654,-4.445323524419284,-10.410003677389561,-1.6990642070382123,4.228009994135019,2.6885575143709906,1.1750451463663532,-0.21731353028426495,-7.72144616301857
50.56142301278488,2.7200434656737773,-4.7934919433592915,-10.523352261328618,-1.5565234110831427,4.3203165376870345,2.915654194822637,1.1635200545906348,-0.47317540567225685,-7.607698066505981
50.594774874930515,2.554271870660107,-5.149069211987788,-10.817840084342494,-1.4107315666007012,4.425221899450833,3.407334251612195,1.1435403040594059,-0.7238473125369542,-7.410505832730299
50.62812673707615,2.3764540860268086,-5.51619625988731,-11.210419168307649,-1.2611290457213862,4.549616474198303,4.078386826901564,1.1153250403054222,-0.9665797856890069,-7.1320323414060836
50.66147859922179,2.1861650768501306,-5.898096253479779,-11.69995738641037,-1.1069813377350657,4.699385810800209,4.924625390293734,1.0791837391150647,-1.1987104426795705,-6.775331996116636
50.694830461367424,1.9828184384399745,-6.298879893457473,-12.403812646532682,-0.9473056263602659,4.881186707629703,6.059495424083851,1.0355128120797086,-1.41769318582777,-6.344317222448832
50.72818232351306,1.7656593211367875,-6.729607354393625,-13.531001124270622,-0.7808680625346884,5.1084812256018095,7.687285569254494,0.984791258602099,-1.6211261287918155,-5.843715555016128
50.7615341856587,1.5333673539540518,-7.210536623128434,-15.15808976978229,-0.6057919419061414,5.403758681752441,9.879071985729436,0.9275754120479104,-1.8067779413759921,-5.279017784052853
50.79488604780433,1.2843725044384038,-7.726065184070746,-16.11825692356752,-0.41987966676933,5.753452860458945,11.461839193236079,0.8644928376690737,-1.9726123236118014,-4.656417730331441
50.82823790994997,1.0171633477109403,-8.320857197456338,-20.336264583962745,-0.22092789848259398,6.204046856782394,16.353520274992775,0.7962354492283463,-2.116810340673943,-3.982744308969971
50.861589772095606,0.7266020884719102,-9.168640721021724,-32.634709365622534,-0.0030501686468295715,6.930850347370044,29.36932273833774,0.7235519198250806,-2.23779037365168,-3.2653866272847933
50.89494163424124,0.3977461510782217,-10.755144255975685,-69.93538610117254,0.24949331908453648,8.420918788626555,67.42317316293291,0.6472394701627582,-2.33422546734913,-2.5122129382396245
50.92829349638688,-0.014099843875626461,-14.451955909577343,-158.50147178088548,0.5822349682034662,12.046898024740766,156.76998744244347,0.5681351243278397,-2.405057884836577,-1.7314843384420195
50.961645358532515,-0.5930018210223453,-20.20160379812488,-147.8074088511575,1.0801083500124746,17.752093089012046,146.87564469387465,0.48710652899012935,-2.449510709112832,-0.9317641572828645
50.99499722067815,-1.3260094981702997,-23.06671582346733,-25.59258373299681,1.7310519348929327,20.599619458839626,25.470759701928632,0.40504243672263296,-2.467096364627704,-0.12182403106817914
51.02834908282379,-2.0889402081788813,-22.05930140616833,88.4131716155864,2.4117831660030165,19.601679440971623,-87.72371930795072,0.32284295782413497,-2.4576219651967084,0.6894523076356887
51.061700944969424,-2.750750359253091,-16.91407946022518,209.78798824987047,2.992160046818775,14.492888030574727,-208.29482177969686,0.24140968756568373,-2.4211914296504555,1.493166470173598
51.09505280711506,-3.198252715671891,-10.234842314284935,162.1789653334424,3.359888532821225,7.876637972271759,-159.89846232071565,0.16163581714933392,-2.3582043420131753,2.280503012726736
51.128404669260696,-3.4667888301930656,-6.308664976099025,81.85760676573193,3.551185167039211,4.039313407386374,-78.814780638267,0.08439633684614545,-2.2693515687126506,3.0428261274649397
51.16175653140633,-3.6398374104857227,-4.2596497428600735,46.04214919753047,3.6503758492543414,2.1040420619667644,-42.27037483414436,0.010538438768618819,-2.1556076808933087,3.7717743633861063
51.19510839355197,-3.7596715189343883,-3.017755044306265,30.39057353416317,3.700543743478674,0.9995347793582905,-25.93122119626135,-0.059127775455714515,-2.0182202649479746,4.45935233790182
51.22846025569761,-3.8451010191744124,-2.149340358497969,22.55872168887087,3.7212628389859703,0.29064411998431305,-17.46070325562265,-0.12383818018844206,-1.858696238513656,5.098018433248222
51.26181211784325,-3.9051447504912966,-1.473742128549981,18.367863507141912,3.7222617434894745,-0.20504319347400163,-12.687095991314798,-0.18288300700182203,-1.6787853220239826,5.680767515827116
51.295163979988885,-3.9445600810061836,-0.9034461898787794,16.06271485056424,3.708945451316027,-0.5770146572280078,-9.861507079375755,-0.23561462969015645,-1.4804608471067873,6.201207771188485
51.32851584213452,-3.9660324845695722,-0.3907734406119502,14.81502156064394,3.684577816888471,-0.8751246717179332,-8.161390748753922,-0.2814546676811014,-1.2658981123298834,6.653630811890018
51.36186770428016,-3.9709549543595815,0.09194650824054595,14.218447630094236,3.65105462442482,-1.1293970319358513,-7.185373340822701,-0.31990032993476125,-1.0374505236953053,7.033074289271534
51.395219566425794,-3.9600493023149537,0.5622733978005794,14.032616579405474,3.609519372567249,-1.3598971793846442,-6.697240257016509,-0.35052992974770436,-0.7976237815840648,7.335376322388964
51.42857142857143,-3.93347464099911,1.031015939553399,14.113110437925258,3.560467131025322,-1.5800643368308531,-6.555889290811104,-0.37300750997378773,-0.5490483972774539,7.557221147114155
51.46192329071707,-3.8911917345253766,1.5049958330167634,14.328419770094785,3.504105206594953,-1.7994466735214434,-6.6322442853928,-0.38708652793042364,-0.2944508405046799,7.6961754847019845
